,Price,Open,High,Low,Vol.,Change %
2015-03-03,1204.4,1206.1,1214.4,1194.6,155.66,-0.0031
2015-03-04,1200.9,1203.8,1208.4,1197.7,107.56,-0.0029
2015-03-05,1196.2,1200.2,1208.9,1195.8,131.86,-0.0039000000000000003
2015-03-06,1164.3,1197.5,1200.0,1162.9,214.8,-0.026699999999999998
2015-03-07,1164.3,1197.5,1200.0,1162.9,214.8,-0.026699999999999998
2015-03-08,1164.3,1197.5,1200.0,1162.9,214.8,-0.026699999999999998
2015-03-09,1166.5,1169.6,1174.4,1164.8,123.61,0.0019
2015-03-10,1160.1,1165.6,1169.6,1153.8,178.08,-0.0055000000000000005
2015-03-11,1150.6,1161.1,1164.3,1146.5,161.56,-0.008199999999999999
2015-03-12,1151.9,1153.7,1165.7,1147.5,159.54,0.0011
2015-03-13,1152.4,1152.6,1160.9,1150.4,122.68,0.0004
2015-03-14,1152.4,1152.6,1160.9,1150.4,122.68,0.0004
2015-03-15,1152.4,1152.6,1160.9,1150.4,122.68,0.0004
2015-03-16,1153.2,1157.9,1163.3,1149.3,123.26,0.0007000000000000001
2015-03-17,1148.2,1153.7,1159.3,1141.6,159.62,-0.0043
2015-03-18,1151.3,1148.1,1175.1,1144.9,188.48,0.0027
2015-03-19,1169.0,1166.1,1177.0,1158.6,157.06,0.0154
2015-03-20,1184.6,1170.4,1187.4,1167.9,167.53,0.013300000000000001
2015-03-21,1184.6,1170.4,1187.4,1167.9,167.53,0.013300000000000001
2015-03-22,1184.6,1170.4,1187.4,1167.9,167.53,0.013300000000000001
2015-03-23,1187.7,1183.2,1191.0,1178.6,162.53,0.0026
2015-03-24,1191.4,1188.5,1194.5,1184.7,162.92,0.0031
2015-03-25,1197.0,1192.5,1199.3,1186.1,185.93,0.004699999999999999
2015-03-26,1204.8,1195.4,1219.5,1193.8,245.37,0.006500000000000001
2015-03-27,1199.8,1203.8,1205.6,1191.7,172.26,-0.0042
2015-03-28,1199.8,1203.8,1205.6,1191.7,172.26,-0.0042
2015-03-29,1199.8,1203.8,1205.6,1191.7,172.26,-0.0042
2015-03-30,1185.3,1198.6,1199.6,1182.2,131.45,-0.0121
2015-03-31,1183.2,1185.5,1190.6,1178.2,114.97,-0.0018
2015-04-01,1208.2,1183.2,1208.7,1180.5,151.14,0.021099999999999997
2015-04-02,1200.9,1204.3,1207.4,1194.8,115.65,-0.006
2015-04-03,1200.9,1204.3,1207.4,1194.8,115.65,-0.006
2015-04-04,1200.9,1204.3,1207.4,1194.8,115.65,-0.006
2015-04-05,1200.9,1204.3,1207.4,1194.8,115.65,-0.006
2015-04-06,1218.6,1212.6,1224.5,1212.6,106.01,0.0147
2015-04-07,1210.6,1214.7,1215.9,1207.5,85.86,-0.0066
2015-04-08,1203.1,1208.7,1212.5,1197.4,116.32,-0.0062
2015-04-09,1193.6,1202.6,1203.3,1192.4,110.16,-0.0079
2015-04-10,1204.6,1193.8,1210.6,1192.9,124.84,0.0092
2015-04-11,1204.6,1193.8,1210.6,1192.9,124.84,0.0092
2015-04-12,1204.6,1193.8,1210.6,1192.9,124.84,0.0092
2015-04-13,1199.3,1207.2,1209.3,1196.1,109.55,-0.0044
2015-04-14,1192.6,1198.8,1201.3,1183.5,161.06,-0.005600000000000001
2015-04-15,1201.3,1192.2,1204.4,1188.3,129.2,0.0073
2015-04-16,1198.0,1201.8,1208.8,1194.3,157.42,-0.0027
2015-04-17,1203.1,1198.6,1207.8,1197.0,111.55,0.0043
2015-04-18,1203.1,1198.6,1207.8,1197.0,111.55,0.0043
2015-04-19,1203.1,1198.6,1207.8,1197.0,111.55,0.0043
2015-04-20,1193.7,1204.4,1209.0,1190.8,137.02,-0.0078000000000000005
2015-04-21,1203.1,1195.8,1203.7,1192.5,104.71,0.0079
2015-04-22,1186.9,1202.2,1204.4,1185.0,152.18,-0.013500000000000002
2015-04-23,1194.3,1186.9,1197.4,1183.6,118.11,0.0062
2015-04-24,1175.0,1193.0,1195.4,1174.1,156.38,-0.016200000000000003
2015-04-25,1175.0,1193.0,1195.4,1174.1,156.38,-0.016200000000000003
2015-04-26,1175.0,1193.0,1195.4,1174.1,156.38,-0.016200000000000003
2015-04-27,1203.2,1179.3,1206.7,1177.6,207.2,0.024
2015-04-28,1213.9,1201.6,1214.9,1198.6,157.58,0.0089
2015-04-29,1210.0,1211.4,1213.5,1200.7,141.08,-0.0032
2015-04-30,1182.4,1204.5,1207.4,1176.0,212.93,-0.022799999999999997
2015-05-01,1174.5,1183.7,1184.4,1168.4,118.48,-0.0067
2015-05-02,1174.5,1183.7,1184.4,1168.4,118.48,-0.0067
2015-05-03,1174.5,1183.7,1184.4,1168.4,118.48,-0.0067
2015-05-04,1186.8,1176.6,1192.1,1176.6,107.75,0.0105
2015-05-05,1193.2,1187.5,1199.3,1184.9,109.75,0.0054
2015-05-06,1190.3,1192.5,1196.9,1187.4,105.95,-0.0024
2015-05-07,1182.2,1191.3,1192.0,1177.9,134.94,-0.0068000000000000005
2015-05-08,1188.9,1183.7,1193.0,1180.5,143.61,0.005699999999999999
2015-05-09,1188.9,1183.7,1193.0,1180.5,143.61,0.005699999999999999
2015-05-10,1188.9,1183.7,1193.0,1180.5,143.61,0.005699999999999999
2015-05-11,1183.0,1189.0,1190.9,1178.0,128.1,-0.005
2015-05-12,1192.4,1182.5,1196.3,1179.7,139.26,0.0079
2015-05-13,1218.2,1192.5,1218.5,1190.4,241.72,0.0216
2015-05-14,1225.2,1215.0,1227.7,1211.9,177.84,0.005699999999999999
2015-05-15,1225.3,1220.9,1225.8,1210.6,133.24,0.0001
2015-05-16,1225.3,1220.9,1225.8,1210.6,133.24,0.0001
2015-05-17,1225.3,1220.9,1225.8,1210.6,133.24,0.0001
2015-05-18,1227.6,1222.8,1232.0,1221.2,120.82,0.0019
2015-05-19,1206.7,1225.4,1225.5,1205.1,178.96,-0.017
2015-05-20,1208.7,1207.7,1213.2,1202.7,127.89,0.0017000000000000001
2015-05-21,1204.1,1209.4,1212.4,1200.8,139.67,-0.0038
2015-05-22,1204.0,1206.0,1214.6,1201.0,142.93,-0.0001
2015-05-23,1204.0,1206.0,1214.6,1201.0,142.93,-0.0001
2015-05-24,1204.0,1206.0,1214.6,1201.0,142.93,-0.0001
2015-05-25,1186.9,1205.2,1208.2,1184.8,244.62,-0.014199999999999999
2015-05-26,1186.9,1205.2,1208.2,1184.8,244.62,-0.014199999999999999
2015-05-27,1185.6,1186.7,1190.4,1183.0,200.22,-0.0011
2015-05-28,1188.8,1188.0,1192.8,1180.2,150.0,0.0027
2015-05-29,1189.8,1188.1,1194.4,1186.0,102.17,0.0008
2015-05-30,1189.8,1188.1,1194.4,1186.0,102.17,0.0008
2015-05-31,1189.8,1188.1,1194.4,1186.0,102.17,0.0008
2015-06-01,1188.7,1189.8,1204.7,1184.0,171.25,-0.0009
2015-06-02,1194.4,1189.5,1196.4,1185.8,111.47,0.0048
2015-06-03,1184.9,1193.8,1195.6,1179.1,124.18,-0.008
2015-06-04,1175.2,1185.8,1186.6,1172.4,155.46,-0.008199999999999999
2015-06-05,1168.1,1176.5,1178.0,1162.1,150.68,-0.006
2015-06-06,1168.1,1176.5,1178.0,1162.1,150.68,-0.006
2015-06-07,1168.1,1176.5,1178.0,1162.1,150.68,-0.006
2015-06-08,1173.6,1170.8,1177.1,1168.5,107.09,0.004699999999999999
2015-06-09,1177.6,1173.2,1182.3,1171.8,91.63,0.0034000000000000002
2015-06-10,1186.6,1175.8,1191.8,1174.3,124.68,0.0076
2015-06-11,1180.4,1185.7,1187.4,1174.8,114.93,-0.0052
2015-06-12,1179.2,1180.8,1183.7,1175.6,86.35,-0.001
2015-06-13,1179.2,1180.8,1183.7,1175.6,86.35,-0.001
2015-06-14,1179.2,1180.8,1183.7,1175.6,86.35,-0.001
2015-06-15,1185.8,1180.0,1190.2,1171.9,129.83,0.005600000000000001
2015-06-16,1180.9,1185.3,1187.4,1175.4,100.2,-0.0040999999999999995
2015-06-17,1176.8,1181.1,1188.8,1173.9,101.55,-0.0034999999999999996
2015-06-18,1202.0,1184.2,1205.7,1183.1,190.69,0.021400000000000002
2015-06-19,1201.9,1201.8,1203.9,1198.0,86.06,-0.0001
2015-06-20,1201.9,1201.8,1203.9,1198.0,86.06,-0.0001
2015-06-21,1201.9,1201.8,1203.9,1198.0,86.06,-0.0001
2015-06-22,1184.1,1199.7,1200.8,1181.6,127.15,-0.0148
2015-06-23,1176.6,1185.3,1187.7,1175.6,122.25,-0.0063
2015-06-24,1172.9,1177.6,1179.7,1168.1,118.45,-0.0031
2015-06-25,1171.8,1174.1,1177.3,1170.5,88.85,-0.0009
2015-06-26,1173.2,1172.5,1178.0,1167.1,107.92,0.0012
2015-06-27,1173.2,1172.5,1178.0,1167.1,107.92,0.0012
2015-06-28,1173.2,1172.5,1178.0,1167.1,107.92,0.0012
2015-06-29,1179.0,1182.5,1187.6,1173.2,145.71,0.0049
2015-06-30,1171.8,1179.8,1180.0,1165.4,148.19,-0.0060999999999999995
2015-07-01,1169.3,1172.4,1174.4,1166.7,95.18,-0.0021
2015-07-02,1163.5,1167.7,1169.2,1155.8,144.73,-0.005
2015-07-03,1173.2,1173.2,1174.4,1161.9,141.9,0.0083
2015-07-04,1173.2,1173.2,1174.4,1161.9,141.9,0.0083
2015-07-05,1173.2,1173.2,1174.4,1161.9,141.9,0.0083
2015-07-06,1173.2,1173.2,1174.4,1161.9,141.9,0.0083
2015-07-07,1152.6,1168.8,1170.0,1146.8,198.53,-0.0176
2015-07-08,1163.5,1154.0,1163.8,1145.9,168.01,0.0095
2015-07-09,1159.2,1157.5,1166.9,1155.1,130.01,-0.0037
2015-07-10,1157.9,1158.7,1164.5,1156.4,112.57,-0.0011
2015-07-11,1157.9,1158.7,1164.5,1156.4,112.57,-0.0011
2015-07-12,1157.9,1158.7,1164.5,1156.4,112.57,-0.0011
2015-07-13,1155.4,1162.3,1163.9,1149.8,126.73,-0.0022
2015-07-14,1153.5,1157.0,1159.1,1151.8,109.14,-0.0016
2015-07-15,1147.4,1153.9,1155.8,1141.9,150.65,-0.0053
2015-07-16,1143.9,1146.2,1148.2,1140.6,125.7,-0.0031
2015-07-17,1131.9,1144.3,1144.5,1129.6,161.0,-0.0105
2015-07-18,1131.9,1144.3,1144.5,1129.6,161.0,-0.0105
2015-07-19,1131.9,1144.3,1144.5,1129.6,161.0,-0.0105
2015-07-20,1106.8,1132.4,1132.5,1080.0,261.35,-0.0222
2015-07-21,1103.5,1098.0,1108.8,1095.9,172.52,-0.003
2015-07-22,1091.5,1100.1,1102.3,1085.6,182.18,-0.0109
2015-07-23,1094.1,1093.4,1104.9,1086.1,204.07,0.0024
2015-07-24,1085.5,1089.5,1100.9,1072.3,249.02,-0.0079
2015-07-25,1085.5,1089.5,1100.9,1072.3,249.02,-0.0079
2015-07-26,1085.5,1089.5,1100.9,1072.3,249.02,-0.0079
2015-07-27,1096.4,1098.6,1104.4,1087.7,191.96,0.01
2015-07-28,1096.2,1094.1,1098.2,1090.7,176.08,-0.0002
2015-07-29,1092.6,1094.5,1100.9,1088.9,159.14,-0.0033
2015-07-30,1088.7,1096.6,1098.2,1081.5,169.1,-0.0036
2015-07-31,1095.1,1087.7,1103.0,1079.2,174.13,0.0059
2015-08-01,1095.1,1087.7,1103.0,1079.2,174.13,0.0059
2015-08-02,1095.1,1087.7,1103.0,1079.2,174.13,0.0059
2015-08-03,1089.4,1095.1,1098.0,1085.1,105.92,-0.0052
2015-08-04,1090.7,1085.3,1094.4,1080.2,114.1,0.0012
2015-08-05,1085.6,1087.3,1091.7,1082.0,116.05,-0.004699999999999999
2015-08-06,1090.1,1084.1,1093.3,1082.7,94.61,0.0040999999999999995
2015-08-07,1094.1,1088.8,1098.9,1081.4,172.49,0.0037
2015-08-08,1094.1,1088.8,1098.9,1081.4,172.49,0.0037
2015-08-09,1094.1,1088.8,1098.9,1081.4,172.49,0.0037
2015-08-10,1104.1,1094.0,1108.5,1089.0,148.93,0.0091
2015-08-11,1107.7,1103.8,1119.1,1093.3,191.83,0.0033
2015-08-12,1123.6,1108.2,1125.5,1101.1,193.7,0.0144
2015-08-13,1115.6,1125.2,1126.3,1112.8,129.21,-0.0070999999999999995
2015-08-14,1112.7,1114.6,1120.4,1111.1,102.23,-0.0026
2015-08-15,1112.7,1114.6,1120.4,1111.1,102.23,-0.0026
2015-08-16,1112.7,1114.6,1120.4,1111.1,102.23,-0.0026
2015-08-17,1118.4,1113.5,1122.2,1112.9,92.58,0.0051
2015-08-18,1116.9,1117.2,1120.4,1108.5,119.95,-0.0013
2015-08-19,1127.9,1117.2,1134.3,1115.5,154.35,0.0098
2015-08-20,1153.2,1133.3,1153.7,1132.1,187.18,0.022400000000000003
2015-08-21,1159.6,1153.3,1167.9,1148.5,196.06,0.0055000000000000005
2015-08-22,1159.6,1153.3,1167.9,1148.5,196.06,0.0055000000000000005
2015-08-23,1159.6,1153.3,1167.9,1148.5,196.06,0.0055000000000000005
2015-08-24,1153.6,1160.2,1169.8,1145.1,264.14,-0.0052
2015-08-25,1138.3,1155.7,1156.3,1134.0,199.69,-0.013300000000000001
2015-08-26,1124.6,1139.9,1146.0,1116.9,207.12,-0.012
2015-08-27,1122.6,1125.0,1128.5,1117.0,143.05,-0.0018
2015-08-28,1134.0,1124.4,1140.3,1123.1,152.11,0.0102
2015-08-29,1134.0,1124.4,1140.3,1123.1,152.11,0.0102
2015-08-30,1134.0,1124.4,1140.3,1123.1,152.11,0.0102
2015-08-31,1132.5,1132.7,1136.3,1125.0,98.95,-0.0013
2015-09-01,1139.8,1133.8,1147.3,1133.8,128.87,0.0064
2015-09-02,1133.6,1139.0,1141.9,1131.2,111.57,-0.0054
2015-09-03,1124.5,1133.2,1133.8,1121.0,106.47,-0.008
2015-09-04,1121.4,1124.5,1133.1,1115.7,113.53,-0.0028000000000000004
2015-09-05,1121.4,1124.5,1133.1,1115.7,113.53,-0.0028000000000000004
2015-09-06,1121.4,1124.5,1133.1,1115.7,113.53,-0.0028000000000000004
2015-09-07,1121.0,1123.0,1126.0,1114.7,142.51,-0.0004
2015-09-08,1121.0,1123.0,1126.0,1114.7,142.51,-0.0004
2015-09-09,1102.0,1121.0,1124.7,1100.1,178.3,-0.0169
2015-09-10,1109.3,1105.7,1114.1,1102.5,121.43,0.0066
2015-09-11,1103.3,1110.2,1111.9,1097.7,119.5,-0.0054
2015-09-12,1103.3,1110.2,1111.9,1097.7,119.5,-0.0054
2015-09-13,1103.3,1110.2,1111.9,1097.7,119.5,-0.0054
2015-09-14,1107.7,1107.0,1109.8,1102.6,74.18,0.004
2015-09-15,1102.6,1107.1,1108.5,1101.5,78.88,-0.0046
2015-09-16,1119.0,1104.4,1123.7,1103.0,131.15,0.0149
2015-09-17,1117.0,1118.7,1136.0,1114.7,143.64,-0.0018
2015-09-18,1137.8,1130.0,1141.5,1126.9,151.72,0.018600000000000002
2015-09-19,1137.8,1130.0,1141.5,1126.9,151.72,0.018600000000000002
2015-09-20,1137.8,1130.0,1141.5,1126.9,151.72,0.018600000000000002
2015-09-21,1132.8,1138.7,1139.4,1128.7,87.12,-0.0044
2015-09-22,1124.8,1132.6,1136.1,1120.5,117.44,-0.0070999999999999995
2015-09-23,1131.5,1123.8,1134.0,1121.1,96.17,0.006
2015-09-24,1153.8,1130.0,1156.4,1129.5,219.68,0.0197
2015-09-25,1145.6,1151.0,1151.1,1140.1,140.35,-0.0070999999999999995
2015-09-26,1145.6,1151.0,1151.1,1140.1,140.35,-0.0070999999999999995
2015-09-27,1145.6,1151.0,1151.1,1140.1,140.35,-0.0070999999999999995
2015-09-28,1131.7,1145.0,1147.8,1127.3,143.47,-0.0121
2015-09-29,1126.8,1131.4,1134.3,1123.5,105.55,-0.0043
2015-09-30,1115.2,1127.2,1127.7,1110.8,156.47,-0.0103
2015-10-01,1113.7,1114.5,1118.5,1110.3,83.39,-0.0013
2015-10-02,1136.6,1112.5,1140.9,1103.8,190.0,0.0206
2015-10-03,1136.6,1112.5,1140.9,1103.8,190.0,0.0206
2015-10-04,1136.6,1112.5,1140.9,1103.8,190.0,0.0206
2015-10-05,1137.6,1137.0,1141.6,1129.6,119.48,0.0009
2015-10-06,1146.4,1134.7,1151.0,1134.5,128.18,0.0077
2015-10-07,1148.7,1146.5,1153.6,1141.3,113.15,0.002
2015-10-08,1144.3,1145.0,1150.9,1135.9,121.19,-0.0038
2015-10-09,1155.9,1138.1,1159.3,1138.0,134.87,0.0101
2015-10-10,1155.9,1138.1,1159.3,1138.0,134.87,0.0101
2015-10-11,1155.9,1138.1,1159.3,1138.0,134.87,0.0101
2015-10-12,1164.5,1155.0,1168.6,1154.3,111.8,0.0074
2015-10-13,1165.4,1162.8,1168.6,1151.3,139.53,0.0008
2015-10-14,1179.8,1168.2,1189.9,1162.5,199.97,0.0124
2015-10-15,1187.5,1184.0,1191.7,1173.9,192.31,0.006500000000000001
2015-10-16,1183.1,1182.5,1184.8,1174.3,108.91,-0.0037
2015-10-17,1183.1,1182.5,1184.8,1174.3,108.91,-0.0037
2015-10-18,1183.1,1182.5,1184.8,1174.3,108.91,-0.0037
2015-10-19,1172.8,1176.9,1178.2,1168.3,108.77,-0.0087
2015-10-20,1177.5,1170.6,1181.4,1167.2,124.73,0.004
2015-10-21,1167.1,1175.5,1179.3,1163.2,122.07,-0.0088
2015-10-22,1166.1,1166.8,1171.8,1161.4,117.32,-0.0009
2015-10-23,1162.8,1165.9,1179.4,1158.6,150.8,-0.0028000000000000004
2015-10-24,1162.8,1165.9,1179.4,1158.6,150.8,-0.0028000000000000004
2015-10-25,1162.8,1165.9,1179.4,1158.6,150.8,-0.0028000000000000004
2015-10-26,1166.2,1163.8,1169.6,1162.0,84.87,0.0029
2015-10-27,1165.8,1163.0,1168.8,1160.5,91.66,-0.0003
2015-10-28,1176.1,1166.7,1183.1,1152.1,187.31,0.0088
2015-10-29,1147.3,1156.1,1162.5,1144.2,155.61,-0.0245
2015-10-30,1141.4,1146.6,1149.8,1138.4,123.17,-0.0051
2015-10-31,1141.4,1146.6,1149.8,1138.4,123.17,-0.0051
2015-11-01,1141.4,1146.6,1149.8,1138.4,123.17,-0.0051
2015-11-02,1135.9,1141.3,1142.7,1132.2,106.36,-0.0048
2015-11-03,1114.1,1132.9,1138.0,1113.6,157.45,-0.0192
2015-11-04,1106.2,1117.4,1122.3,1105.6,157.67,-0.0070999999999999995
2015-11-05,1104.2,1106.8,1111.3,1102.2,144.64,-0.0018
2015-11-06,1087.7,1103.2,1109.7,1084.5,199.87,-0.0149
2015-11-07,1087.7,1103.2,1109.7,1084.5,199.87,-0.0149
2015-11-08,1087.7,1103.2,1109.7,1084.5,199.87,-0.0149
2015-11-09,1088.1,1089.1,1094.9,1087.4,141.89,0.0004
2015-11-10,1088.5,1090.8,1094.8,1084.0,144.17,0.0004
2015-11-11,1084.9,1088.5,1093.5,1083.2,171.73,-0.0033
2015-11-12,1081.0,1085.4,1089.0,1073.0,208.3,-0.0036
2015-11-13,1080.9,1083.5,1088.0,1078.2,130.83,-0.0001
2015-11-14,1080.9,1083.5,1088.0,1078.2,130.83,-0.0001
2015-11-15,1080.9,1083.5,1088.0,1078.2,130.83,-0.0001
2015-11-16,1083.6,1087.9,1097.4,1080.5,151.38,0.0025
2015-11-17,1068.6,1082.4,1085.1,1064.4,181.46,-0.0138
2015-11-18,1068.7,1070.2,1074.6,1062.0,154.64,0.0001
2015-11-19,1077.9,1069.3,1086.6,1068.3,177.56,0.0086
2015-11-20,1076.3,1079.7,1087.2,1074.9,157.7,-0.0015
2015-11-21,1076.3,1079.7,1087.2,1074.9,157.7,-0.0015
2015-11-22,1076.3,1079.7,1087.2,1074.9,157.7,-0.0015
2015-11-23,1066.8,1076.4,1076.5,1065.0,178.09,-0.0088
2015-11-24,1073.8,1068.5,1080.7,1068.1,158.53,0.0066
2015-11-25,1070.0,1075.0,1080.4,1067.1,148.66,-0.0034999999999999996
2015-11-26,1056.2,1070.6,1073.9,1051.6,187.11,-0.0129
2015-11-27,1056.2,1070.6,1073.9,1051.6,187.11,-0.0129
2015-11-28,1056.2,1070.6,1073.9,1051.6,187.11,-0.0129
2015-11-29,1056.2,1070.6,1073.9,1051.6,187.11,-0.0129
2015-11-30,1065.3,1056.0,1069.1,1052.2,113.17,0.0086
2015-12-01,1063.5,1064.6,1074.0,1062.6,121.57,-0.0017000000000000001
2015-12-02,1053.8,1067.9,1071.0,1049.4,124.02,-0.0091
2015-12-03,1061.2,1053.5,1064.5,1045.4,173.77,0.006999999999999999
2015-12-04,1084.1,1062.0,1088.3,1057.2,208.9,0.0216
2015-12-05,1084.1,1062.0,1088.3,1057.2,208.9,0.0216
2015-12-06,1084.1,1062.0,1088.3,1057.2,208.9,0.0216
2015-12-07,1075.2,1085.5,1086.1,1065.0,109.37,-0.008199999999999999
2015-12-08,1075.3,1069.7,1078.4,1066.8,128.22,0.0001
2015-12-09,1076.5,1074.3,1085.0,1068.7,140.71,0.0011
2015-12-10,1072.0,1071.7,1076.0,1068.8,99.73,-0.0042
2015-12-11,1075.7,1071.4,1079.1,1061.7,152.62,0.0034999999999999996
2015-12-12,1075.7,1071.4,1079.1,1061.7,152.62,0.0034999999999999996
2015-12-13,1075.7,1071.4,1079.1,1061.7,152.62,0.0034999999999999996
2015-12-14,1063.4,1073.0,1077.3,1058.1,121.86,-0.011399999999999999
2015-12-15,1061.6,1059.8,1067.9,1057.4,115.32,-0.0017000000000000001
2015-12-16,1076.8,1060.3,1077.9,1060.2,143.15,0.0143
2015-12-17,1049.6,1072.2,1072.7,1046.8,168.67,-0.0253
2015-12-18,1065.0,1051.5,1071.0,1050.0,122.22,0.0147
2015-12-19,1065.0,1051.5,1071.0,1050.0,122.22,0.0147
2015-12-20,1065.0,1051.5,1071.0,1050.0,122.22,0.0147
2015-12-21,1080.6,1065.2,1081.4,1063.1,122.22,0.0146
2015-12-22,1074.1,1078.0,1080.3,1071.2,80.66,-0.006
2015-12-23,1068.3,1072.0,1074.9,1067.6,69.36,-0.0054
2015-12-24,1075.9,1069.6,1076.6,1069.5,49.69,0.0070999999999999995
2015-12-25,1075.9,1069.6,1076.6,1069.5,49.69,0.0070999999999999995
2015-12-26,1075.9,1069.6,1076.6,1069.5,49.69,0.0070999999999999995
2015-12-27,1075.9,1069.6,1076.6,1069.5,49.69,0.0070999999999999995
2015-12-28,1068.3,1075.2,1076.5,1065.7,70.86,-0.0070999999999999995
2015-12-29,1068.0,1068.3,1074.6,1066.7,87.64,-0.0003
2015-12-30,1059.8,1068.2,1071.5,1058.5,98.71,-0.0077
2015-12-31,1060.2,1060.6,1062.7,1056.5,55.71,0.0004
2016-01-01,1060.2,1060.6,1062.7,1056.5,55.71,0.0004
2016-01-02,1060.2,1060.6,1062.7,1056.5,55.71,0.0004
2016-01-03,1060.2,1060.6,1062.7,1056.5,55.71,0.0004
2016-01-04,1075.2,1061.5,1083.0,1061.0,159.79,0.0141
2016-01-05,1078.4,1073.5,1081.5,1071.9,104.64,0.003
2016-01-06,1091.9,1076.8,1094.9,1074.4,191.8,0.0125
2016-01-07,1107.8,1093.7,1109.9,1091.1,217.27,0.0146
2016-01-08,1097.9,1108.8,1113.1,1091.8,193.45,-0.0089
2016-01-09,1097.9,1108.8,1113.1,1091.8,193.45,-0.0089
2016-01-10,1097.9,1108.8,1113.1,1091.8,193.45,-0.0089
2016-01-11,1096.2,1103.6,1108.3,1093.1,193.21,-0.0015
2016-01-12,1085.2,1094.0,1099.1,1083.1,167.65,-0.01
2016-01-13,1087.1,1086.8,1095.6,1079.4,156.11,0.0018
2016-01-14,1073.6,1093.6,1095.4,1071.1,174.24,-0.0124
2016-01-15,1090.7,1079.2,1097.5,1076.0,173.46,0.0159
2016-01-16,1090.7,1079.2,1097.5,1076.0,173.46,0.0159
2016-01-17,1090.7,1079.2,1097.5,1076.0,173.46,0.0159
2016-01-18,1089.1,1089.3,1094.5,1082.1,160.11,-0.0015
2016-01-19,1089.1,1089.3,1094.5,1082.1,160.11,-0.0015
2016-01-20,1106.2,1087.3,1109.9,1087.1,193.28,0.015700000000000002
2016-01-21,1098.2,1100.9,1106.2,1092.5,178.74,-0.0072
2016-01-22,1096.3,1101.6,1103.5,1094.4,142.74,-0.0017000000000000001
2016-01-23,1096.3,1101.6,1103.5,1094.4,142.74,-0.0017000000000000001
2016-01-24,1096.3,1101.6,1103.5,1094.4,142.74,-0.0017000000000000001
2016-01-25,1105.3,1097.8,1109.2,1097.6,176.36,0.008199999999999999
2016-01-26,1120.2,1108.2,1123.2,1107.2,197.69,0.013500000000000002
2016-01-27,1115.8,1119.9,1128.0,1114.9,168.71,-0.0039000000000000003
2016-01-28,1116.1,1126.2,1126.4,1110.2,151.22,0.0003
2016-01-29,1116.4,1114.8,1118.9,1108.5,133.25,0.0003
2016-01-30,1116.4,1114.8,1118.9,1108.5,133.25,0.0003
2016-01-31,1116.4,1114.8,1118.9,1108.5,133.25,0.0003
2016-02-01,1128.0,1118.0,1130.2,1115.3,118.52,0.0104
2016-02-02,1127.2,1128.5,1131.5,1122.6,117.73,-0.0007000000000000001
2016-02-03,1141.3,1129.4,1146.2,1124.8,189.23,0.0125
2016-02-04,1157.5,1142.5,1157.9,1139.7,177.21,0.014199999999999999
2016-02-05,1157.7,1155.7,1175.0,1145.5,214.89,0.0002
2016-02-06,1157.7,1155.7,1175.0,1145.5,214.89,0.0002
2016-02-07,1157.7,1155.7,1175.0,1145.5,214.89,0.0002
2016-02-08,1197.9,1174.0,1201.4,1164.5,249.46,0.0347
2016-02-09,1198.6,1189.5,1199.3,1185.9,190.8,0.0006
2016-02-10,1194.6,1189.7,1198.1,1181.6,168.64,-0.0033
2016-02-11,1247.8,1197.5,1263.9,1196.3,365.65,0.044500000000000005
2016-02-12,1239.4,1247.1,1248.7,1232.9,191.13,-0.0067
2016-02-13,1239.4,1247.1,1248.7,1232.9,191.13,-0.0067
2016-02-14,1239.4,1247.1,1248.7,1232.9,191.13,-0.0067
2016-02-15,1208.2,1236.3,1236.3,1191.5,340.8,-0.0252
2016-02-16,1208.2,1236.3,1236.3,1191.5,340.8,-0.0252
2016-02-17,1211.4,1201.9,1214.4,1196.2,162.45,0.0026
2016-02-18,1226.3,1209.5,1240.6,1201.3,182.12,0.0123
2016-02-19,1230.8,1231.2,1235.3,1220.6,184.25,0.0037
2016-02-20,1230.8,1231.2,1235.3,1220.6,184.25,0.0037
2016-02-21,1230.8,1231.2,1235.3,1220.6,184.25,0.0037
2016-02-22,1210.1,1226.9,1226.9,1202.5,160.97,-0.0168
2016-02-23,1222.6,1208.9,1229.0,1207.6,184.48,0.0103
2016-02-24,1239.1,1226.0,1254.3,1222.4,274.24,0.013500000000000002
2016-02-25,1238.8,1228.9,1244.4,1221.8,208.22,-0.0002
2016-02-26,1220.4,1232.5,1241.3,1212.0,218.71,-0.0149
2016-02-27,1220.4,1232.5,1241.3,1212.0,218.71,-0.0149
2016-02-28,1220.4,1232.5,1241.3,1212.0,218.71,-0.0149
2016-02-29,1234.4,1223.1,1241.8,1216.3,183.45,0.0115
2016-03-01,1230.8,1238.9,1249.3,1227.7,225.61,-0.0029
2016-03-02,1241.8,1232.3,1244.8,1225.1,182.78,0.0089
2016-03-03,1258.2,1240.8,1269.3,1238.0,226.3,0.0132
2016-03-04,1270.7,1264.6,1280.7,1250.1,361.18,0.009899999999999999
2016-03-05,1270.7,1264.6,1280.7,1250.1,361.18,0.009899999999999999
2016-03-06,1270.7,1264.6,1280.7,1250.1,361.18,0.009899999999999999
2016-03-07,1264.0,1260.5,1274.1,1257.4,212.79,-0.0053
2016-03-08,1262.9,1267.9,1279.0,1261.0,206.13,-0.0009
